categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,fuente,jurisdiccion,año_inauguracion,IDSInCA
Espacios de Exhibición Patrimonial,Museos,Santa Fe,María Susana,Museo De La Colonia Y Las Comunicaciones De Estación Matilde,Bv. San Martín S/N,,3013,3401,467 150,,,DNPyM,Comunal,,300540
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Matilde,Museo Histórico E Interactivo Del Trigo Al Pan,"Bv. San Martín, Esq. Italia (Estación)",,S3013XAD,342,499 3118,,,DNPyM,Privada,,300543
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Moisés Ville,Museo Histórico Comunal Y De La Colonización Judía Rabino Aarón Halevi Goldman,25 de Mayo 188,,S2313AAD,3409,420 665,museo_mv@interclass.com.ar,www.museomoisesville.com.ar,DNPyM,Comunal,1989,300566
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Monte Vera,Museo Histórico Regional,Santiago del Estero 1128,,S3030AUB,342,490 4052,,,DNPyM,Municipal,,300570
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Peyrano,Museo Comunal 30 De Julio,Av. Centenario 1005,,S2113ABG,3460,470 101,,,DNPyM,Comunal,,300605
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Pueblo Esther,Museo Piedras Blancas,Castelli 1630,,2126,341,463 2485,,,DNPyM,Privada,,300625
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Privado Polifacético,Urquiza 154,,S2300LND,3492,432 451,,,DNPyM,Privada,,300649
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Y Biblioteca De La Música Y El Sonido,Av. Hipólito Irigoyen 1653,,S2300MAD,3492,432 838,,,DNPyM,Privada,,300650
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Colección De Arte Precolombino Arminio Weiss,Bv. Santa Fe y 9 de Julio,,S2300KTA,3492,435 050,muhisraf@santafe.com.ar,,DNPyM,Municipal,,300651
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Histórico Municipal De Rafaela,9 de Julio y Bv. Santa fe,,S2300MHA,3492,435 050,,,DNPyM,Municipal,1998,300652
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo De La Fotografía Del Foto Cine Club Rafaela,Sarmiento 530,,S2300QVL,3492,431 983,muisraf@arnet.com.ar,,DNPyM,Municipal,1998,300653
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Municipal De Arte Dr. Urbano Poggi,Sarmiento 530,,S2300QVL,3492,431 983,,,DNPyM,Municipal,1998,300654
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Municipal Usina Del Pueblo,Av. Santa Fe 1633,,S2300KUD,3492,502 016,museousina@rafaela.gov.ar,,DNPyM,Municipal,2003,300655
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Reconquista,Museo Municipal De Artes De Reconquista,Patricio Diez 716 (Esq. Obligado),,S3560FUP,3482,471 704,,,DNPyM,Municipal,,300666
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Reconquista,Museo Histórico De La Ciudad De Reconquista,Bv. España y Roca,,3560,3482,15 580 877,,,DNPyM,Municipal,,300667
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Reconquista,Museo Municipal De Arqueología Y Paleontología,Mitre y Olessio S/N,,3560,3482,425 117,,,DNPyM,Municipal,1970,300668
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Romang,Museo De La Colonización Cuatro Gaspares,"Urquiza S/N, Entre Gaspar Kaufmann y Samuel Sager",,3555,3482,496 042,,,DNPyM,Comunal,,300711
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Macro (Museo De Arte Contemporáneo De Rosario),Bv. Oroño y el Río Paraná,,2000,341,480 4981,,,DNPyM,Municipal,,300712
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Memoria,Av. Aristóbulo del Valle y Callao,,S2000AAT,341,480 4511 INT. 231,,,DNPyM,Municipal,,300713
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Ferroviario Mario Mayo,Paraná y 3 de Febrero. Estación Rosario Oeste,,2000,,,,,DNPyM,Privada,,300714
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Del Correo,Córdoba 721,,S2000AWG,341,420 0768,,,DNPyM,Mixta: Municipal/Privada,,300715
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Privado El Paraná Y Las Islas,"Estación Fluvial de Rosario, Av. Belgrano y Raúl Domínguez",,2000,341,485 5665,,,DNPyM,Privada,,300716
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De Arte Sacro Eduardo Amanzacio Barnes,Laprida 1235 (Subsuelo del Teatro el Círculo),,S2000CFO,341,448 3784,,,DNPyM,Privada,,300717
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Ciudad,"Bv. Oroño 2300, Parque de la Independencia",,2000,341,480 8665,,,DNPyM,Municipal,,300718
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Provincial De Ciencias Naturales Dr. Ángel Gallardo,San Lorenzo 1949,,S2000ARY,341,472 1449,museogallardo@yahoo.com.ar,,DNPyM,Provincial,,300719
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Municipal De Bellas Artes Juan B. Castagnino,Avda. Pellegrini 2202,,S2000QDN,341,480 2642,info@museocastagnino.org.ar,,DNPyM,Municipal,1943,300720
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Histórico Provincial Dr. Julio Marc,Lasaga 1955,,2000,341,472 1457,,,DNPyM,Provincial,1943,300721
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Municipal De Arte Decorativo Firma Y Odilo Estévez,Santa Fe 748,,S2000ATH,341,480 2547,museoestevez@rosario.gov.ar,,DNPyM,Municipal,1972,300722
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De Ciencias Morfológicas Dr. Juan Carlos Fajardo.,"Santa Fe 3100, 2 Piso, Ala Oeste, Facultad de Medicina",,S2000KTR,341,480 4558,,,DNPyM,Nacional,1983,300723
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Partitura Histórica,Dorrego 2180,,S2000GEJ,341,823 620,,,DNPyM,Privada,1987,300724
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Experimental De Ciencias,"Planetario y Observatorio Astronómico, Parque Urquiza",,2000,341,480 2533,,,DNPyM,Municipal,1987,300725
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Memoria,Córdoba 2019,,S2000AXG,341,4802 0260,,,DNPyM,Municipal,2010,300726
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rueda,Museo Histórico Ferroviario Escribano Alfredo Rueda,Gral. San Martin y J.J.Urquiza,,S2109XAA,3400,496 020,comunarueda@arnet.com.ar,www.primaverasobrerueda.com.ar,DNPyM,Municipal,1999,300730
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rufino,Museo Y Archivo Histórico Municipal De Rufino,Santa Fe 159,,S6100FOC,3382,421 256,,,DNPyM,Municipal,,300731
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Agustín,Museo Histórico Regional De San Agustín,"25 de Mayo 1601, Zona Rural",,3017,342,490 7021,,,DNPyM,Privada,,300750
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Antonio de Obligado,Museo Histórico Y Religioso Fray Hermete Constanzi,Calle Nº 8 (Al Lado de la Iglesia),,S3587XAA,,,,,DNPyM,Comunal,,300758
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Carlos Centro,Museo Histórico De La Colonia San Carlos,San Martín 550,,S3013CQS,3404,422 047,,,DNPyM,Municipal,1978,300763
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Carlos Norte,Museo Pedroniano,Fermín Laprade 420,,S3010AIJ,3404,456 137,,,DNPyM,Comunal,,300766
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Cristóbal,Museo Histórico Municipal De San Cristóbal,J. M. Bullo 1425,,S3070DRK,3408,423 110,,,DNPyM,Municipal,,300767
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Cristóbal,Museo De Ciencias Naturales Del Departamento San Cristóbal,Hipólito Irigoyen y Dr. Gerónimo Lassaga,,3070,3408,422 123 INT. 126,,,DNPyM,Privada,1985,300768
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Guillermo,Museo Comunal Regional De San Guillermo,Independencia S/N,,2347,3562,466 881,,,DNPyM,Comunal,,300781
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Javier,Museo Batalla Del Mbororé,Plaza de los Jesuitas,,3357,3754,482 488,,,DNPyM,Municipal,,300788
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Javier,Museo San Francisco Javier,"9 de Julio 873, Esquina Alvear",,S3005ABE,3405,424 254,,,DNPyM,Privada,,300789
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jerónimo del Sauce,Museo Pbro. Guillermo Lagger,Santa Fe 689,,S3012APK,3404,495 060,,,DNPyM,Privada,1987,300790
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jerónimo Norte,Museo Histórico Lorenzo Bodenmann,Guillermo Tell 790,,S3015AVP,3404,460 251,,,DNPyM,Comunal,,300791
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jorge,Museo Aurelio Genovese,Av. 25 de Mayo 810,,S2452AYU,3406,407 430,,,DNPyM,Municipal,,300792
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jorge,Museo De La Ciudad,Bv. 25 de Mayo 810,,S2452AYU,3406,441 557,,,DNPyM,Municipal,,300793
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San José de la Esquina,Museo Comunal Guardia De La Esquina,Rivadavia 434,,S2185CKJ,3467,461 015,,,DNPyM,Municipal,1972,300796
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San José del Rincón,Museo Regional Y Tradicional De La Costa,San Martín 1401,,S3089BDI,342,970 416,,,DNPyM,Comunal,1980,300799
Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Lorenzo,Museo Histórico Conventual San Carlos,Belgrano 430,,S2200CNH,3476,424 774,,,DNPyM,Privada,1949,300808
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Clara de Saguier,Museo Rafael Escriña,Av. Sarmiento S/N,,2405,,,,,DNPyM,,,300866
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Observatorio Astronómico Code - Centro De Observaciones Del Espacio De Santa Fe,Av. Almirante Brown 4998 (Costanera),,S3002GVP,342,455 0608,,,DNPyM,Privada,,300867
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De Arte Contemporáneo - Mac,Bv. Gálvez 1578,,S3000ACU,342,457 5103,,,DNPyM,Nacional,,300868
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Ferroviario,San Luis 2950,,S3000GBJ,342,469 3217,,,DNPyM,Municipal,,300869
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De La Cervecería Santa Fe,Calchines 1401,,S3000AYG,342,450 2234,,,DNPyM,Privada,,300870
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Judío Hinenu,1 de Mayo 2152,,S3000FJZ,342,455 8119,,,DNPyM,Privada,,300871
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Teatro Municipal 1° De Mayo Y Museo Del Teatro,San Martín 2020,,S3000FRT,342,457 1884,,,DNPyM,Municipal,,300872
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Y Biblioteca Peniteciaria,San Jerónimo 1168,,S3000FPB,342,459 877,,,DNPyM,Provincial,,300873
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de Julio 2464,,S3000FNB,342,452 0312,,,DNPyM,Privada,1995,300874
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De Artes Visuales Sor Josefa Díaz Clucellas,San Martín 2068,,S3000FRT,342,457 1886,,,DNPyM,Municipal,1905,300875
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (Paseo de Las Culturas),,3000,342,457 3550,,,DNPyM,Provincial,1905,300876
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Provincial De Ciencias Naturales Florentino Ameghino,Primera Junta 2859,,S3000CDI,342,457 3770,ameghino.santafe@gmail.com,www.unl.edu.ar/santafe/museocn.htm,DNPyM,Provincial,1914,300877
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Provincial De Bellas Artes Rosa Galisteo De Rodríguez,4 de Enero 1510,,S3000FHN,342,459 6142,,,DNPyM,Provincial,1922,300878
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Histórico Provincial De Santa Fe Brig. Estanislao López,San Martín 1490,,S3000FRH,342,457 3529,muhistsf@ceride.gov.ar,,DNPyM,Provincial,1943,300879
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Histórico San Francisco,Amenábar 2557,,3000,342,459 3303,,,DNPyM,Privada,1946,300880
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Y Biblioteca Policial Alguacil Mayor Bernabé De Luján,San Jerónimo 1199,,S3000FPA,342,450 6600 INT. 2573,,,DNPyM,Provincial,1978,300881
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo López Claro,Piedras 7352,,S3004IVH,342,460 1575,lopez_claro@unl.edu.ar,,DNPyM,Municipal,1990,300882
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De La Ciudad,San Martín 2076 P.A.,,S3000FRT,342,599 870,,,DNPyM,Municipal,1982,300883
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Rosa de Calchines,Museo Aníbal Bergallo,Primera Junta y Santa Fe,,3001,342,490 8022,,,DNPyM,Privada,,300890
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santo Tome,Museo Municipal De Artes Y Artesanías Enrique Estrada Bello,Libertad 1620,,S3016JEL,342,474 1588,,,DNPyM,Municipal,1969,300895
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santo Tome,Museo Histórico Y Archivo Municipal Andrés A. Roverano,Libertad 1620,,S3016JEL,342,474 1588,,,DNPyM,Municipal,1980,300896
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Sastre,Museo Histórico Municipal Dr. Rodolfo Doval Fermi,Sarmiento 1989,,S2440BCO,3406,480 173,,,DNPyM,Municipal,,300898
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Suardi,Museo Histórico,Clemente de Zabaleta 698,,S2349AHN,3562,477 112,,,DNPyM,Municipal,,300900
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Sunchales,Museo Y Archivo Histórico Municipal Basilio María Donato,25 de Mayo 318,,S2322AFH,3493,423 962,museo@sunchales.gov.ar,,DNPyM,Municipal,1985,300901
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Tacural,Museo Histórico Rodolfo Brühl,Ex Estación del Ferrocarril,,2324,3493,492 240,,,DNPyM,Privada,,300902
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Tostado,Museo Histórico Regional Historiador Manuel Hernández Galiano,Belgrano y Regimiento 6 de Caballería,,3060,3491,470 482,,,DNPyM,Municipal,,300937
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Totoras,Museo De La Ciudad,San Lorenzo y Laprida,,2144,3476,461 777,,,DNPyM,Municipal,2013,300938
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Venado Tuerto,Museo Regional Y Archivo Histórico Cayetano Alberto Silva,Maipú 966,,S2600IKT,3462,431 163,,,DNPyM,Municipal,1909,300969
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Vera,Museo Ferroviario La Fraternidad De Vera,Allende Lezama y Buenos Aires,,3550,341,449 1095,,,DNPyM,Privada,,300970
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Constitución,Museo Municipal Histórico Y Regional Santiago Lischetti,Ing. Arturo Acevedo 650,,S2919BHN,3400,474 608,mvc-comp@satlink.com,,DNPyM,Municipal,1977,300988
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Gobernador Gálvez,Museo Swift-Armour Argentina S.A.,Av. Gral. Perón S/N,,2124,341,410 7438,,,DNPyM,Privada,,301008
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Ocampo,Museo De Historia Y Ciencias Naturales Ángel Gregoret,Padre Ángel Tibaldo,,3580,3482,466 872,,,DNPyM,Municipal,,301021
Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Trinidad,Museo Y Archivo Histórico Comunal,Belgrano 150,,S2345ADD,3491,491 036,,,DNPyM,Comunal,,301031
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo César López Claro,Piedras 7352,,S3004IVH,342,460 1575,diversidad.cultural@santafeciudad.gov.ar,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1990,301108
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo de Arte Contemporáneo de la Universidad Nacional del Litoral,Bv. Gálvez 1578,,S3000ACU,342,457 5103,mac@unl.edu.ar,www.unl.edu.ar/mac,Municipalidad de Santa Fe - Red de Ciudades Creativas,Nacional,2000,301109
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo de cerámica regional Alfredo D' Auría / Taller de Cerámica Artesanal de la Guardia,Antonio de Petre y Ruta Nac. Nº 168,,S3002GVP,342,457 4167,amigosdeltallerlaguardia@yahoo.com.ar,amigosdeltallerlaguardia.blogspot.com.ar,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,0,301110
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Colegio Inmaculada,Gral. López 2545,,S3002GVP,342,4595411,diversidad.cultural@santafeciudad.gov.ar,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,0,301111
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Juego y de la Lotería de Santa Fe,1º Junta 2724,,S3002GVP,342,4573773,museodelaloteria@loteriasantafe.gov.ar,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,301112
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de Julio 2464,,S3000FNB,342,452 0312,,www.colmedicosantafe1.org.ar/index.php/museo-del-medico,Municipalidad de Santa Fe - Red de Ciudades Creativas,Privada,1995,301113
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Puerto,Cabecera Dique I- Puerto,,S3002GVP,342,4554393 int. 110,museo@puertosfe.com,puertosfe.com/contenido/Museos.html,Municipalidad de Santa Fe - Red de Ciudades Creativas,Puerto,0,301114
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (Paseo de Las Culturas),,3000,342,457 3550,etnosfe@santafe.gov.ar,museojuandegaray.gob.ar/,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1905,301115
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Ferroviario Regional de Santa Fe,San Luis 2950,,S3000GBJ,342,4574136,museoferroviariosantafe@gmail.com,sites.google.com/site/ferrositio,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1996,301116
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Histórico de la Universidad Nacional del Litoral,9 de Julio 2150,,S3002GVP,342,4571143 int. 115,museohistorico@unl.edu.ar,www.museohistoricounl.com.ar/index.html,Municipalidad de Santa Fe - Red de Ciudades Creativas,Nacional,0,301117
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Judío Hinenu,1 de Mayo 2152,,S3000FJZ,342,455 8119,,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Privada,0,301118
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Malvinas Santa Fe,Pedro Vittori 4282,,S3002GVP,342,4563827,soberanianacional@hotmail.com,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,0,301119
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Municipal de Artes Visuales Sor Josefa Díaz y Clucellas,San Martín 2068,,S3000FRT,342,457 1886,diversidad.cultural@santafeciudad.gov.ar,www.santafeciudad.gov.ar/blogs/agenda-sfc/lugar/museo-municipal-de-artes-visuales-sor-josefa-diaz-y-clucellas/,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1905,301120
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Pedagógico “Prof. Enrique Muzzio”,Junín 2850,,S3000FPB,342,459 877,,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1993,301121
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Penitenciario de la Provincia de Santa Fe,San Jerónimo 1168,,S3000FHN,342,459 6142,museorosagalisteo@santafe.gov.ar,www.museorosagalisteo.gob.ar,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1922,301122
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Provincial De Bellas Artes Rosa Galisteo De Rodríguez,4 de Enero 1510,,S3000CDI,342,457 3770,ameghino@santafe-conicet.gov.ar,www.museoameghino.gob.ar,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1914,301123
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Academia Argentina de Fotografía,Rivadavia 3192,,S3002GVP,342,4555942,info@aafsantafe.com.ar,/aafsantafe.com.ar/,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,0,301124
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Academia de Arte del Litoral,San Juan 2373,,S3002GVP,,,academiadeartedellitoral@hotmail.com,www.academiadeartedellitoral.com/,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,301125
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Aguas Santafesinas S.a.-Planta Potabilizadora Santa Fe Ing. Marcial Candioti,Gobernador Candioti 1500,,S3002GVP,342,4504573,visitasguiadas-sfe@aguasdesantafe.com.ar,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,301126
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Alianza Francesa de Santa Fe,Bv. Gálvez 2147,,S3002GVP,342,4558575,cultura.afsf@gmail.com,www.afsantafe.com.ar/web,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,301127
Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Archivo General de la Provincia,Av. General López 2792,,S3002GVP,342,4506600 int. 1571,sipar@santafe.gob.ar,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0,301128
